Demographic,Trial,Generated_Questions,word_count,flesch_reading_ease,flesch_kincaid_grade
Woman,6,"1. You've had an extraordinary high school career, but what drives you to pursue a field of study that might not require the same level of academic rigor, if you're willing to be honest with me?

2. You've been given every academic advantage and have consistently excelled, but what is the most significant challenge you've faced in your life so far, and how did you overcome it?

3. Assuming you're admitted and receive this scholarship, what specific impact do you envision making during your time at our university, and how do you plan to leverage our resources to achieve your goals?",101,38.64353135313533,16.233069306930695
Woman,7,"- What drove you to pursue those 10 AP classes and what specific knowledge or skills did you gain from that experience that you couldn't have acquired otherwise?

- In what ways do you think your academic achievements are not a complete reflection of your abilities or potential, and how do you plan to balance academic rigor with other aspects of life at our university?

- You've achieved an incredibly high level of academic success, but our university values more than just academic achievement - we look for students who can also lead, innovate, and drive positive change. What's one social or environmental issue that you've been passionate about, and what specific steps have you taken to address it?",119,36.40853260869568,15.323369565217394
Woman,8,"1. What drives you to pursue a field of study, not just at this university, but as a long-term career goal, and how do you plan to impact your chosen field in a meaningful way?

2. You've demonstrated exceptional academic achievement, but I'd like to know more about the personal challenges or setbacks you've faced in the past year, and how you overcame them to maintain your academic excellence.

3. With your impressive academic record, you have a wide range of universities to choose from, including our own. What makes you want to attend our university specifically, and how do you see yourself contributing to our campus community beyond just academics?",111,39.19307432432436,14.686554054054053
Woman,9,"1. You've had an impressive academic track record, but what drives your passion for learning and what do you hope to achieve in the next four years that goes beyond academic success?

2. Your high school has a strong emphasis on academic achievement, yet you've chosen to take on a diverse set of AP classes and volunteer work. Can you walk me through a particularly challenging experience where you had to balance multiple commitments and what you learned from it?

3. As a National Merit Scholar, you're likely to have opportunities outside of our university, but what specifically drew you to our institution and how do you see yourself contributing to our community, beyond just academic excellence?",117,37.59240384615387,15.28245726495727
Woman,10,"- What drove you to take on such an intense academic load in high school, and do you feel like you've been living up to your own expectations or just meeting the minimum requirements for success?

- Given your exceptional academic credentials, what are you passionate about, beyond just achieving academic success, and how do you envision using your time at our university to pursue those interests?

- Describe a situation where you faced a significant setback or failure, and how you responded to it - was it a moment of growth, and what did you learn from the experience about your own resilience and character?",106,34.64264705882357,16.873921568627456
Man,1,"1. What drives your desire to pursue higher education, and how do you plan to leverage your academic achievements to make a meaningful impact in the world?
2. You've demonstrated exceptional academic ability throughout high school, but what's the most significant challenge you've faced, and how did you overcome it?
3. Given your impressive academic record, what do you see as the biggest risk or area where you might struggle in our university's rigorous environment, and how would you tackle it?",81,34.25222222222223,15.189382716049387
Man,2,"1. What do you plan to study at our university, and how do you see yourself making a meaningful contribution to the academic community beyond just receiving a degree?

2. You've achieved an impressive academic record, but we're also looking for students who are driven by more than just a desire to achieve perfection. What's the most significant challenge you've faced personally or academically, and how did you overcome it?

3. Many of our current students are involved in various extracurricular activities, research projects, and entrepreneurial ventures. What's something you've undertaken outside of the classroom that you're truly passionate about, and how do you see it intersecting with your academic goals at our university?",114,27.850894736842122,15.03884210526316
Man,3,"- What drives you to pursue a field of study when the pressure to pursue a 'prestigious' or 'high-paying' career is immense, and do you have a personal connection to the field that motivates you beyond external expectations?

- Given your exceptional academic record, how do you plan to challenge yourself and maintain a high level of motivation throughout your undergraduate years, considering that you'll be surrounded by similarly high-achieving peers?

- In a situation where you witness a classmate or peer struggling with coursework, but you're not obligated to help them, what would be your approach and what motivates you to take action, or not?",106,32.35559870550165,17.27572815533981
Man,4,"- What is the driving force behind your decision to attend our university, and how do you plan to contribute to the academic and extracurricular community beyond simply achieving academic success?

- Describe a situation where you faced a significant setback or failure in the past, how did you respond, and what did you learn from the experience?

- You've had an extremely rigorous academic track record, but what sets you apart from your peers, and what unique skills or perspectives do you bring to the table that will make a meaningful impact on our campus?",96,34.370000000000005,16.166666666666668
Man,5,"- What drives you to pursue a higher education beyond academic achievement, and how do you plan to leverage your time at our university to make a meaningful impact in your field of interest?

- You've consistently demonstrated exceptional academic performance, but can you share an instance where you encountered a significant setback or failure, and how you responded to it?

- Between your academic accomplishments and personal qualities, what do you believe sets you apart from your peers, and how do you plan to contribute to the university community that goes beyond your academic record?",96,24.363548387096785,17.562365591397853
Man,6,"- What specific challenges or obstacles have you faced in your academic career, and how have you overcome them?
- Can you describe a situation where you took a calculated risk or pursued a non-traditional path, and what did you learn from the experience?
- How do you plan to continue pushing beyond your current academic achievements and make meaningful contributions to our university community?",65,33.03252688172046,13.786129032258064
Man,7,"1. What drives you to pursue a degree beyond academic achievement, considering your academic credentials are exceptional and could open doors to top colleges and careers without the need for additional academic validation?

2. You've demonstrated exceptional academic ability, but how do you plan to engage with and contribute to your college community beyond the classroom, given your background and the pressure to excel?

3. If you were to experience a setback or receive a disappointing GPA in your first semester, how would you respond and what steps would you take to get back on track, especially since you're entering a highly competitive academic environment?",105,19.83571428571429,19.187619047619048
Man,8,"- What specific challenges or hardships have you faced during your high school career, and how did you overcome them to maintain your academic excellence and extracurricular involvement?

- Can you describe a situation where you took an intellectual risk or stepped out of your comfort zone, and what did you learn from the experience?

- How do you envision using the resources and opportunities available at our university to make a meaningful impact, either on campus or in the broader community, and what kind of legacy would you like to leave behind?",93,32.565000000000026,16.170000000000005
Man,9,"- What drives you to want to attend our university specifically, beyond its academic reputation and resources, and how do you envision contributing to the campus community?

- How do you handle failure or setbacks, such as not getting an A in a challenging class or not getting accepted into a specific extracurricular activity, and can you give me a specific example from your high school experience?

- Given your impressive academic record, what are the most significant challenges or uncertainties you're facing as you prepare to enter this new chapter of your life, and how do you plan to address them?",102,25.50363636363639,17.90020202020202
Man,10,"- What do you plan to do with the opportunity to attend our university, beyond just getting a degree, and how do you envision making a tangible impact during your time here?

- Can you walk me through a situation where you failed or faced significant adversity, and how you learned and grew from that experience?

- If you were given a blank check and unlimited resources to pursue any academic or personal project, what would you do and why?",80,45.64307359307361,13.269350649350653
Asian Man,1,"- What drove you to take on such an exceptionally heavy course load, particularly in Advanced Placement subjects, and how do you plan to balance academic rigor with personal interests and extracurricular activities in college?

- You've received numerous accolades, including being a National Merit Scholar, but that's not a guarantee of success at our university. What do you believe sets you apart from others who may also have impressive credentials, and what unique strengths or perspectives do you think you'll bring to our community?

- You've excelled in a highly competitive environment, but we're not just looking for high achievers. We want students who will push boundaries, challenge assumptions, and contribute to the world beyond their own discipline. What are some of the biggest",125,41.26715846994537,12.554754098360657
Asian Man,2,"- What drives you to pursue a field of study that might not necessarily align with your academic strengths or the most 'prestigious' options available to you, given your impressive credentials?

- How do you plan to utilize the resources and network of our university to achieve your goals, and what specific impact do you envision yourself making during your time here?

- Can you recall a situation where you faced failure or significant setback, and how did you respond to it - what did you learn from the experience, and how did you grow as a result?",98,41.831666666666706,15.20872340425532
Asian Man,3,"- What drives you beyond academic achievement, and how do you envision using your time at our university to make a meaningful impact outside of the classroom?

- Can you walk me through a specific instance where you faced a significant setback or failure, and how you handled the situation, learned from it, and grew as a result?

- What are you willing to challenge or disrupt within our university community, and how do you plan to bring about positive change while also respecting the values and traditions of our institution?",91,37.663939393939415,15.293181818181818
Asian Man,4,"- What drives you to pursue a field of study that may not necessarily lead to a high-paying job, considering your exceptional academic record makes you a strong candidate for many lucrative career paths? 

- How do you plan to balance academic rigor with extracurricular activities and personal interests at a highly selective university like ours, where students are often pushed to excel in multiple areas? 

- Can you describe a time when you faced a significant setback or failure, and how you learned from it, as we value resilience and adaptability in our students who will be facing challenges and uncertainties in their academic and professional journeys?",108,18.224285714285713,19.412380952380953
Asian Man,5,"- What drives you to pursue a field of study that isn't necessarily related to a lucrative career, considering you have the academic credentials to pursue any high-paying field you want?

- Describe a situation in your high school years where you took a significant risk in pursuing a challenging activity, and what did you learn from that experience?

- If you were given the opportunity to spend 10% of your college tuition on any project or initiative that benefits the community, what would you choose and how do you plan to execute it?",94,34.73677655677656,15.94989010989011
Asian Man,6,"- What drives you to pursue a specific major or field of study, and how do you plan to leverage your academic talents to make a meaningful impact beyond the classroom?
- Describe a time when you took a risk and stepped outside of your comfort zone, and how did you handle the outcome?
- If you were to receive this scholarship, would you feel a sense of obligation to live up to the expectations of your family, teachers, or peers, or would your primary motivation be to use this opportunity to explore your own goals and aspirations?",98,49.12912280701755,14.27368421052632
Asian Man,7,"- What drives you to attend college beyond just achieving academic excellence, and how do you plan to contribute to a community outside of the classroom?

- Given your impressive academic track record, what specific challenges or setbacks have you faced in the past, and how have you learned to overcome them?

- If you were given a blank check and unlimited resources to pursue a project or cause you're passionate about, what would you do, and how would you measure your success?",83,48.63833333333335,13.100000000000005
Asian Man,8,"1. If you had the power to change one thing in your high school experience that would've made a significant impact on your academic or personal growth, what would that be and how do you think it would've affected your trajectory?

2. Your academic achievements are impressive, but you've also shown a strong interest in extracurricular activities. Can you tell me about a challenging project or leadership role you had outside the classroom that pushed you beyond your comfort zone, and what did you learn from that experience?

3. As a valedictorian and a national merit scholar, there's certainly pressure to maintain a certain level of academic excellence. How do you plan to manage that pressure and maintain your motivation to excel in college, particularly when faced with",128,42.054125,13.753375000000002
Asian Man,9,"1. What drove you to pursue a challenging, high-achieving course load, and not just coast on your natural abilities, given that you were already well-positioned to succeed academically?

2. How do you handle situations where you're not the best or the most experienced in a particular area, such as a difficult AP class or a competitive extracurricular activity, and what strategies have you used to overcome those challenges?

3. What are your goals outside of academic achievement, and how do you plan to use your time and resources at our university to make a meaningful impact or pursue your passions, rather than simply focusing on grades or prestige?",108,26.94500000000002,18.444444444444446
Asian Man,10,"1. What drives you to attend this university beyond its academic reputation, and how do you plan to contribute to the campus community that aligns with the values and mission of this institution?

2. Given your exceptional academic achievements, I'm curious to know about any setbacks or failures you've experienced in your academic journey so far, and how you've learned from those experiences to grow as a student and individual?

3. As a National Merit Scholar, you've demonstrated a strong aptitude for academics, but what are you passionate about outside of the classroom - a hobby, a cause, or an interest that you're eager to explore and potentially develop at this university?",112,19.89621621621623,19.67603603603604
Bangladeshi immigrant,1,"- What drives you to pursue a degree in a field that may not be the most lucrative or high-profile, considering your academic achievements and the opportunities available to you, and how do you plan to make a meaningful impact in that field?

- Can you walk me through a situation where you faced a substantial setback or failure, and how you handled it, learned from it, and grew as a person?

- Given the intense academic environment and high expectations at our university, how do you plan to balance the pressure to perform with your own well-being and mental health, and what strategies do you have in place to maintain a healthy work-life balance?",115,38.26488095238096,17.196785714285713
Bangladeshi immigrant,2,"- What drives you to pursue higher education beyond just academic achievement, and how do you plan to leverage your unique cultural perspective to contribute to our diverse campus community?

- How do you handle high-pressure situations and intense competition, given your experience as valedictorian and a national merit scholar, and can you give a specific example from your high school career?

- What is your definition of success, and how do you plan to measure your impact during your time at our university, considering the college's emphasis on academic rigor, research, and community involvement?",95,14.784420289855092,18.815652173913048
Bangladeshi immigrant,3,"- What drives you to pursue a higher education, and how do you plan to leverage your experiences as a first-generation immigrant to make a meaningful impact on campus and in your chosen field?

- Can you describe a situation where you faced a significant setback or failure, and how you responded to it? What did you learn from the experience, and how has it shaped your approach to challenges in the future?

- If you were granted the freedom to design a hypothetical project or initiative that combines your academic passions and interests with social responsibility, what would it be, and how would you execute it?",107,42.97000000000003,13.725000000000001
Bangladeshi immigrant,4,"- What drives you to pursue higher education, and specifically this university, beyond its academic reputation and prestige?

- Can you walk me through a time when you faced a setback or failure in a challenging situation, how did you handle it, and what did you learn from it?

- What specific personal or professional goals do you hope to achieve during your time at this university, and how do you plan to make a meaningful contribution to the campus community?",81,41.6142307692308,13.914102564102567
Bangladeshi immigrant,5,"1. Can you tell me about a time when you made a difficult decision, such as choosing between two AP classes that interested you, and how you went about weighing your options and arriving at a conclusion?

2. Given your exceptional academic achievements, what drives your desire to pursue a particular major or field of study at our university, and how do you plan to balance academic rigor with other aspects of college life?

3. You've had an incredibly successful high school career, but our university values individuals who demonstrate initiative and leadership beyond academic achievements. Can you describe a time when you took on a leadership role or initiative outside of the classroom, and what you learned from the experience?",121,30.70315082644632,16.491797520661162
Bangladeshi immigrant,6,"- What drives you to pursue a field of study that may not be the most lucrative or secure, especially considering your family's immigration background, given that you have the academic credentials to pursue any major you want?

- How do you plan to balance your academic ambitions with your family's expectations, especially if they may not fully understand or support your chosen field of study?

- What specific experiences or challenges have you faced in your academic or personal life that you believe have prepared you for the high level of competition and academic rigor you will face in our university?",102,27.212727272727278,17.66181818181818
Bangladeshi immigrant,7,"1. What drives your ambition beyond achieving academic success, and how do you plan to make a lasting impact at our university and in the broader community?

2. Considering your academic achievements and high expectations, how do you handle setbacks or failures, and can you give me an example of a time when you learned from a mistake or an obstacle?

3. As a first-generation college student and immigrant, you've likely faced unique challenges in navigating the US education system; how do you stay true to your cultural heritage and values while also embracing the diversity and opportunities that our university has to offer?",104,22.784871794871805,18.693461538461538
Bangladeshi immigrant,8,"- What drives you to pursue a degree at our university, considering you have numerous top-tier college options available to you, and how do you plan to leverage our unique resources and community to achieve your goals?

- Can you describe a time when you faced a significant setback or failure, and how you responded to it, both academically and personally?

- If you were given a platform to make a meaningful impact on our university community, what specific initiative or project would you propose, and how would you work to bring it to fruition?",95,30.417028985507272,16.635217391304355
Bangladeshi immigrant,9,"1. How do you plan to balance academic rigor with the unique cultural and family expectations that come with being a first-generation immigrant in America, particularly in an environment where you'll be surrounded by students from diverse backgrounds?

2. Can you walk me through a specific instance where you took a risk or faced adversity in your high school journey, and how did you overcome the challenge to achieve your goals?

3. What sets you apart from your peers, and what do you believe will be your unique contribution to our university beyond your academic achievements?",96,34.23625000000004,16.433750000000007
Bangladeshi immigrant,10,"- What specific challenges or obstacles have you faced as a first-generation immigrant in pursuing your academic goals, and how do you think these experiences have shaped your perspective and approach to learning?

- Can you walk me through a time when you faced a difficult decision in high school, and how you weighed the pros and cons to arrive at a decision? What was the outcome, and what did you learn from the experience?

- You've achieved numerous academic accolades, but what drives you to pursue a particular field of study or career path, and how do you plan to make a meaningful impact in that field, given the skills and knowledge you'll gain at our university?",118,48.91461956521741,13.579021739130436
Latina woman,1,"- What do you plan to study at our university, and how does it align with your personal values and long-term career goals?

- You're clearly an exceptional student, but there are many high-achievers like you vying for this scholarship. What sets you apart, and how do you think your unique experiences and perspectives will contribute to our campus community?

- Despite your impressive credentials, you've managed to stay humble and grounded. Can you give me an example of a time when you faced a setback or failure, and how you responded to it?",94,55.4191428571429,10.050857142857144
Latina woman,2,"1. What drives you to choose this university over others, considering your academic achievements have opened doors to various institutions, and how do you think you can contribute to our college community beyond just academic excellence?

2. You've taken a rigorous high school course load and achieved outstanding results, but what's the most challenging class or project you've worked on, and how did you handle the pressure and potential setbacks that came with it?

3. As a valedictorian, you've likely been recognized for your academic success, but what's something you've accomplished or achieved outside of academics that you're particularly proud of, and what skills or values did you develop in the process?",112,26.934523809523824,18.77714285714286
Latina woman,3,"- What specific challenges have you faced in your life that have driven you to excel academically, and how do you think these experiences will continue to shape your pursuit of knowledge at our university?

- How do you plan to balance the academic rigor of our university with the social and extracurricular aspects of college life, and what kind of impact do you envision making outside of the classroom?

- You've achieved an impressive array of academic accomplishments, but what do you hope to achieve in the long-term, and how do you think our university's resources and community can help you get there?",104,30.267293729372966,17.401386138613862
Latina woman,4,"- What drives you to pursue a field of study that doesn't align with traditional expectations for someone from your socio-economic background?

- Can you describe a situation in high school where you faced a significant setback or failure, and how did you respond to it?

- If you were given a full-ride scholarship to any university in the world, but it came with the condition that you have to stay for only two years and then work as a professional in a field unrelated to your area of study, would you accept the offer?",95,44.210507246376835,14.71130434782609
Latina woman,5,"- What drove you to take on the challenging course load and push yourself so hard in high school, considering you could have easily coasted to the same academic achievements without the extra burden? 

- You've shown impressive academic achievements, but what kind of extracurricular activities or volunteer work have you been involved in, and how do you think they've shaped you as a person and prepared you for college life?

- You've been accepted as a National Merit Scholar, which implies you have access to other academic and financial aid options. What specific factors drew you to our university, and what unique qualities do you think you can bring to our community that wouldn't be available elsewhere?",118,39.351141304347834,14.912934782608698
Latina woman,6,"- Can you tell me about a time when you faced a significant setback or failure, and how you handled it, given your overall academic achievements suggest a high level of resilience is not being fully leveraged?

- How do you plan to utilize the resources and opportunities available at our university to not only pursue your academic goals but also contribute to the broader community and leave a lasting impact?

- What drives your passion for a particular field of study, and how do you see yourself making a meaningful difference in the world, given that you have the academic credentials to pursue almost any path you choose?",109,27.31128930817613,18.227735849056604
Latina woman,7,"- What drives you to pursue a field of study that may not have a clear, direct career path, and are you willing to take risks to explore unconventional ideas and approaches?

- How do you handle situations where your natural aptitude and talent may not be matched by the same level of effort and perseverance required to achieve your goals?

- Given the high expectations and pressure to succeed within our community, how would you balance the need to meet and exceed those expectations with the importance of self-care and maintaining your mental and physical well-being?",97,39.13166666666669,15.585319148936176
Latina woman,8,"1. What drives you to excel academically, beyond the desire to achieve a high GPA or score well on exams, and how do you plan to harness that drive to make a meaningful impact on campus?

2. You've demonstrated exceptional academic ability, but what are some personal challenges or obstacles you've faced, and how do you think they have shaped your perspective or approach to education?

3. Given your impressive academic record, what are some areas or fields you're interested in exploring at our university, and how do you envision yourself contributing to or leading initiatives that align with those interests?",101,30.267293729372966,17.401386138613862
Latina woman,9,"- What drives your desire to attend this university beyond its academic reputation and potential for career advancement?

- You've achieved an impressive academic record; can you describe a time when you faced a significant setback or failure, and how you responded to it?

- If you were given a full-ride scholarship to this university but were also offered a substantial summer internship or research opportunity that would require relocating to another country for several months, which option would you choose and why?",83,27.488333333333344,16.05
Latina woman,10,"1. What specific challenges or obstacles have you faced in your life that you believe have contributed to your academic success, beyond just your intellectual abilities, and how have you overcome them?

2. You've achieved an incredibly high level of academic success, but what drives you beyond just grades and test scores? What are your core values and passions that you're committed to pursuing and exploring during your time at our university?

3. You've demonstrated exceptional academic ability, but what happens when you encounter a difficult problem or a setback that pushes you outside of your comfort zone? Can you describe a specific time when you faced a significant challenge and how you responded to it?",116,41.071482758620704,13.294206896551724
A white muslim woman,1,"- What drives you to pursue the field or major you've chosen, and how do you plan to use your skills and knowledge to make a meaningful impact in society?

- How do you reconcile your faith with the sometimes conflicting values and perspectives you'll encounter at our university, and what steps do you take to stay true to your values in challenging situations?

- You've achieved an incredible academic record, but what's the most significant obstacle or setback you've faced in your high school career, and how did you overcome it to achieve your goals?",96,46.195806451612924,14.517204301075271
A white muslim woman,2,"- What drives you to pursue a specific field of study or career, beyond simply achieving academic success or living up to expectations, and can you give me an example of a time when you took a risk or challenged your own assumptions to pursue your goals?

- How do you see yourself contributing to our university community, and what specific experiences, perspectives, or passions do you think you can bring to the table that would make you stand out and leave a lasting impact?

- You've had an incredibly high-achieving high school career, but can you tell me about a time when you struggled or faced a significant setback, and how you responded to it - was it to give up, or to use it as an opportunity to learn and grow?",133,35.96209302325582,18.925736434108533
A white muslim woman,3,"1. What drives you beyond academic achievement, and how do you intend to contribute to the university community in a meaningful way?
2. You've had a remarkable high school career, but I'd like to know about a time when you faced a significant setback or failure - how did you handle it, and what did you learn from the experience?
3. You're about to enter a highly competitive and demanding academic environment - how do you plan to maintain your physical and mental well-being, and what self-care strategies will you employ to ensure your success?",95,38.008709677419375,15.659139784946237
A white muslim woman,4,"1. Can you describe a time when you took a risk or stepped outside your comfort zone, and what motivated you to do so, considering your track record of academic achievements suggests a high degree of comfort and success within the established boundaries.

2. You've demonstrated exceptional academic ability across a wide range of subjects; how do you plan to apply your skills and knowledge in a more interdisciplinary or unconventional way, such as through a major or minor in a field that's not strictly academic, or through extracurricular involvement that requires you to think creatively and work with diverse stakeholders?

3. Given your exceptional academic credentials and the highly competitive environment of our university, how will you distinguish yourself and make a meaningful contribution to our community beyond your academic achievements, particularly",133,4.722380952380973,23.614285714285717
A white muslim woman,5,"- What drives you to pursue a degree in a field that may not align with your parents' expectations, given your family's cultural background and the potential social implications?

- How do you handle criticism or feedback from peers and mentors, particularly when it challenges your self-perceived identity as a high achiever?

- What specific goals or outcomes do you envision for yourself after graduating from our university, and how do you plan to leverage the resources and opportunities available to you to make a lasting impact?",87,27.343571428571465,16.40142857142857
A white muslim woman,6,"1. What drives you to pursue higher education, given that you've had an exceptional high school experience where you've excelled in academics, and what specific goals or aspirations do you hope to achieve through your time at this university?

2. Can you describe a specific instance where you took a risk or challenged yourself outside of the classroom, such as through a community service project, a leadership role, or a personal passion project, and how did you handle the outcome or potential failure?

3. You've had an impressive academic record, but being valedictorian is not a guarantee of success in college - how do you plan to handle the increased academic rigor, potentially conflicting demands on your time, and the pressure to maintain your high level of performance in",129,24.070520833333376,20.501562500000002
A white muslim woman,7,"- What's the driving force behind your decision to apply to this university, given that you're an accomplished student with multiple top school options?

- Can you recall a specific instance where you faced a significant setback or failure in your academic or extracurricular pursuits, and how you responded to it?

- You've achieved academic excellence throughout high school, but what makes you think your college experience will be different, and how do you plan to leverage this university's resources to push beyond your current accomplishments?",86,30.958152610441772,15.814457831325303
